path	license_class	spdx	copyright	flags	binary
test/resource/sstables/schema_digest_test/system_schema/views-9786ac1cdd583201a7cdad556410c985/md-14-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/views-9786ac1cdd583201a7cdad556410c985/md-14-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/views-9786ac1cdd583201a7cdad556410c985/md-14-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/views-9786ac1cdd583201a7cdad556410c985/md-14-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/views-9786ac1cdd583201a7cdad556410c985/md-14-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/views-9786ac1cdd583201a7cdad556410c985/md-14-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/views-9786ac1cdd583201a7cdad556410c985/md-14-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/views-9786ac1cdd583201a7cdad556410c985/md-14-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system/IndexInfo-9f5c6374d48532299a0a5094af9ad1e3/md-10-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/IndexInfo-9f5c6374d48532299a0a5094af9ad1e3/md-10-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/IndexInfo-9f5c6374d48532299a0a5094af9ad1e3/md-10-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system/IndexInfo-9f5c6374d48532299a0a5094af9ad1e3/md-10-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/IndexInfo-9f5c6374d48532299a0a5094af9ad1e3/md-10-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/IndexInfo-9f5c6374d48532299a0a5094af9ad1e3/md-10-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/IndexInfo-9f5c6374d48532299a0a5094af9ad1e3/md-10-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/IndexInfo-9f5c6374d48532299a0a5094af9ad1e3/md-10-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/IndexInfo-9f5c6374d48532299a0a5094af9ad1e3/md-10-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system/built_views-4b3c50a9ea873d7691016dbc9c38494a/md-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/built_views-4b3c50a9ea873d7691016dbc9c38494a/md-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/built_views-4b3c50a9ea873d7691016dbc9c38494a/md-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system/built_views-4b3c50a9ea873d7691016dbc9c38494a/md-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/built_views-4b3c50a9ea873d7691016dbc9c38494a/md-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/built_views-4b3c50a9ea873d7691016dbc9c38494a/md-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/built_views-4b3c50a9ea873d7691016dbc9c38494a/md-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/built_views-4b3c50a9ea873d7691016dbc9c38494a/md-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/built_views-4b3c50a9ea873d7691016dbc9c38494a/md-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system/cdc_local-0bcaffd40c833eadad13dc1d5015b77c/md-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/cdc_local-0bcaffd40c833eadad13dc1d5015b77c/md-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/cdc_local-0bcaffd40c833eadad13dc1d5015b77c/md-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system/cdc_local-0bcaffd40c833eadad13dc1d5015b77c/md-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/cdc_local-0bcaffd40c833eadad13dc1d5015b77c/md-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/cdc_local-0bcaffd40c833eadad13dc1d5015b77c/md-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/cdc_local-0bcaffd40c833eadad13dc1d5015b77c/md-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/cdc_local-0bcaffd40c833eadad13dc1d5015b77c/md-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/cdc_local-0bcaffd40c833eadad13dc1d5015b77c/md-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-3-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-3-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-3-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-3-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-3-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-3-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-3-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-3-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-3-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system/local-7ad54392bcdd35a684174e047860b377/md-14-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/local-7ad54392bcdd35a684174e047860b377/md-14-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/local-7ad54392bcdd35a684174e047860b377/md-14-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system/local-7ad54392bcdd35a684174e047860b377/md-14-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/local-7ad54392bcdd35a684174e047860b377/md-14-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/local-7ad54392bcdd35a684174e047860b377/md-14-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/local-7ad54392bcdd35a684174e047860b377/md-14-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/local-7ad54392bcdd35a684174e047860b377/md-14-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/local-7ad54392bcdd35a684174e047860b377/md-14-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system/local-7ad54392bcdd35a684174e047860b377/md-16-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/local-7ad54392bcdd35a684174e047860b377/md-16-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/local-7ad54392bcdd35a684174e047860b377/md-16-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system/local-7ad54392bcdd35a684174e047860b377/md-16-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/local-7ad54392bcdd35a684174e047860b377/md-16-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/local-7ad54392bcdd35a684174e047860b377/md-16-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/local-7ad54392bcdd35a684174e047860b377/md-16-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/local-7ad54392bcdd35a684174e047860b377/md-16-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/local-7ad54392bcdd35a684174e047860b377/md-16-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/md-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/md-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/md-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/md-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/md-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/md-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/md-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/md-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/md-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/md-3-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/md-3-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/md-3-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/md-3-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/md-3-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/md-3-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/md-3-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/md-3-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/md-3-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_views_builds_in_progress-a04c7bfd1e1336c9a44df22da352281d/md-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_views_builds_in_progress-a04c7bfd1e1336c9a44df22da352281d/md-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_views_builds_in_progress-a04c7bfd1e1336c9a44df22da352281d/md-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_views_builds_in_progress-a04c7bfd1e1336c9a44df22da352281d/md-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_views_builds_in_progress-a04c7bfd1e1336c9a44df22da352281d/md-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_views_builds_in_progress-a04c7bfd1e1336c9a44df22da352281d/md-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_views_builds_in_progress-a04c7bfd1e1336c9a44df22da352281d/md-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_views_builds_in_progress-a04c7bfd1e1336c9a44df22da352281d/md-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system/scylla_views_builds_in_progress-a04c7bfd1e1336c9a44df22da352281d/md-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system_auth/roles-5bc52802de2535edaeab188eecebb090/md-3-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system_auth/roles-5bc52802de2535edaeab188eecebb090/md-3-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system_auth/roles-5bc52802de2535edaeab188eecebb090/md-3-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system_auth/roles-5bc52802de2535edaeab188eecebb090/md-3-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system_auth/roles-5bc52802de2535edaeab188eecebb090/md-3-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system_auth/roles-5bc52802de2535edaeab188eecebb090/md-3-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system_auth/roles-5bc52802de2535edaeab188eecebb090/md-3-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system_auth/roles-5bc52802de2535edaeab188eecebb090/md-3-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_cdc_options/system_auth/roles-5bc52802de2535edaeab188eecebb090/md-3-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_cdc_options/system_distributed/cdc_generation_descriptions-ae6534067b3e34aaaf70d5b90f837c67/md-3-big-CompressionInfo.db	unknown-license				yes
